player_id,name,position,shoots,height_cm,weight_kg,college,draft_year,nba_debut,experience_years,is_active,birth_date,birth_place
sheppbe01,Ben Sheppard,Shooting Guard,Right,198,86,Belmont,2023.0,"October 25, 2023",3,True,2001-07-16,Georgia
sensabr01,Brice Sensabaugh,Small Forward,Right,198,106,Ohio State,2023.0,"October 25, 2023",3,True,2003-10-30,Florida
strawju01,Julian Strawther,Shooting Guard and Small Forward,Right,198,92,Gonzaga,2023.0,"October 27, 2023",3,True,2002-04-18,Nevada
vezenal01,Sasha Vezenkov,Power Forward,Left,203,102,,2017.0,"October 25, 2023",1,False,1995-08-06,Cyprus
wilsoja03,Jalen Wilson,Power Forward,Right,198,99,Kansas,2023.0,"November 1, 2023",3,True,2000-11-04,Texas
councri01,Ricky Council IV,Shooting Guard and Small Forward,Right,198,93,,,"January 2, 2024",2,True,2001-08-03,North Carolina
jemistr01,Trey Jemison,Center,Right,208,122,,,"January 24, 2024",3,True,1999-11-28,Alabama
ruperra01,Rayan Rupert,Shooting Guard,Right,201,92,,2023.0,"October 25, 2023",3,True,2004-05-31,France
freemja01,Javon Freeman-Liberty,Point Guard,Right,190,86,,,"January 17, 2024",1,False,1999-10-20,Illinois
clownno01,Noah Clowney,Power Forward,Right,208,95,Alabama,2023.0,"November 25, 2023",3,True,2004-07-14,South Carolina
jacksan01,Andre Jackson Jr.,Shooting Guard,Right,198,94,UConn,2023.0,"October 29, 2023",3,True,2001-11-13,New York
prospol01,Olivier-Maxence Prosper,Power Forward,Right,201,104,,2023.0,"November 3, 2023",3,True,2002-07-03,Quebec
walkeja02,Jarace Walker,Power Forward,Right,201,106,Houston,2023.0,"October 25, 2023",3,True,2003-09-04,Pennsylvania
evbuoto01,Tosan Evbuomwan,Small Forward,Right,203,98,Princeton,,"February 2, 2024",3,True,2001-02-16,United Kingdom
brownko01,Kobe Brown,Power Forward,Right,201,113,Missouri,2023.0,"October 25, 2023",3,True,2000-01-01,Alabama
phillju01,Julian Phillips,Small Forward,Right,198,89,Tennessee,2023.0,"October 25, 2023",3,True,2003-11-05,Texas
gilleco01,Collin Gillespie,Point Guard,Right,185,88,Villanova,,"October 24, 2023",3,True,1999-06-25,Pennsylvania
vukcetr01,Tristan Vukcevic,Center,Right,213,99,,2023.0,"March 23, 2024",3,True,2003-03-11,Italy
santogu01,Gui Santos,Power Forward,Right,201,83,,2022.0,"November 16, 2023",3,True,2002-06-22,Brazil
bufkiko01,Kobe Bufkin,Shooting Guard,Left,193,88,Michigan,2023.0,"October 29, 2023",3,True,2003-09-21,Michigan
bitimon01,Onuralp Bitim,Shooting Guard,Right,198,97,,,"November 4, 2023",1,False,1999-03-31,Turkey
bernaju01,Jules Bernard,Shooting Guard,Left,198,95,UCLA,,"December 8, 2023",1,True,2000-01-21,California
blackle01,Leaky Black,Small Forward,Right,198,94,UNC,,"November 8, 2023",2,True,1999-06-14,North Carolina
jonesco02,Colby Jones,Shooting Guard,Right,198,93,Xavier,2023.0,"October 25, 2023",3,True,2002-05-28,Alabama
smithte01,Terquavion Smith,Point Guard,Right,193,72,NC State,,"January 19, 2024",1,False,2002-12-31,North Carolina
pereima01,MÃ£ozinha Pereira,Small Forward,Right,203,80,,,"March 20, 2024",1,False,2000-08-28,Brazil
cissosi01,Sidy Cissoko,Small Forward,Right,198,99,,2023.0,"November 20, 2023",3,True,2004-04-02,France
pickeja02,Jalen Pickett,Shooting Guard,Right,188,91,,2023.0,"October 24, 2023",3,True,1999-10-22,New York
batesem01,Emoni Bates,Small Forward,Right,206,91,,2023.0,"October 28, 2023",2,True,2004-01-28,Michigan
sanogad01,Adama Sanogo,Power Forward and Center,Right,206,111,UConn,,"December 28, 2023",2,False,2002-02-12,Mali
badjiib01,Ibou Badji,Center,Right,208,108,,,"December 26, 2023",1,True,2002-10-13,Senegal
hoodsja01,Jalen Hood-Schifino,Shooting Guard,Right,196,95,Indiana,2023.0,"November 27, 2023",2,True,2003-06-19,Pennsylvania
mensana01,Nathan Mensah,Center,Left,206,104,San Diego State,,"December 15, 2023",1,False,1998-04-09,Ghana
hurtma01,Matthew Hurt,Power Forward,Right,206,105,Duke,,"January 29, 2024",1,False,2000-04-20,Minnesota
howarje01,Jett Howard,Small Forward,Right,203,97,Michigan,2023.0,"October 25, 2023",3,True,2003-09-14,Illinois
millele01,Leonard Miller,Small Forward,Left,208,99,,2023.0,"October 28, 2023",3,True,2003-11-26,Ontario
gueyemo01,Mouhamadou Gueye,Power Forward and Small Forward,Right,206,95,,,"February 12, 2024",2,True,1998-07-06,New York
livinch01,Chris Livingston,Small Forward,Right,198,99,Kentucky,2023.0,"November 1, 2023",3,True,2003-10-15,Ohio
tshieos01,Oscar Tshiebwe,Center and Power Forward,Right,203,115,,,"December 9, 2023",3,True,1999-11-27,Democratic Republic of the Congo
castlco01,Colin Castleton,Center and Power Forward,Right,208,113,,,"November 4, 2023",3,True,2000-05-25,Florida
gueyemo02,Mouhamed Gueye,Power Forward,Right,211,95,Washington State,2023.0,"October 29, 2023",3,True,2002-11-09,Senegal
baileam01,Amari Bailey,Point Guard,Left,190,83,UCLA,2023.0,"November 12, 2023",1,False,2004-02-17,Louisiana
dennide01,Dexter Dennis,Shooting Guard,Right,196,95,,,"December 1, 2023",1,True,1999-02-09,Louisiana
samueje01,Jermaine Samuels,Small Forward,Right,198,104,Villanova,,"October 25, 2023",1,False,1998-11-13,Massachusetts
tysonhu01,Hunter Tyson,Power Forward,Right,203,97,Clemson,2023.0,"October 29, 2023",3,True,2000-06-13,North Carolina
willima11,Malik Williams,Center,Right,211,113,Louisville,,"April 3, 2024",1,True,1998-08-26,Indiana
mooreta02,Taze Moore,Shooting Guard,Left,196,88,,,"January 21, 2024",2,False,1998-06-29,Tennessee
walshjo01,Jordan Walsh,Power Forward and Small Forward,Right,198,92,Arkansas,2023.0,"January 17, 2024",3,True,2004-03-03,Texas
fudgeal01,Alex Fudge,Small Forward,Right,203,90,,,"November 4, 2023",1,True,2003-05-06,Florida
hodgedm01,D'Moi Hodge,Shooting Guard,Right,190,85,,,"November 4, 2023",1,True,1998-12-20,British Virgin Islands
lundyse01,Seth Lundy,Small Forward,Right,193,99,Penn State,2023.0,"December 15, 2023",1,False,2000-04-02,New Jersey
allenti01,Timmy Allen,Small Forward,Right,198,95,,,"April 6, 2024",1,False,2000-01-09,Arizona
millejo02,Jordan Miller,Small Forward,Left,196,87,,2023.0,"October 25, 2023",3,True,2000-01-23,California
toppija01,Jacob Toppin,Small Forward,Right,206,90,,,"December 5, 2023",3,True,2000-05-08,New York
fordjo01,Jordan Ford,Point Guard,Right,185,79,Saint Mary's,,"October 25, 2023",1,False,1998-05-26,California
cartodj01,D.J. Carton,Shooting Guard,Left,188,90,,,"February 22, 2024",2,True,2000-08-05,North Carolina
drellhe01,Henri Drell,Small Forward,Right,203,83,,,"March 14, 2024",1,False,2000-04-25,Estonia
johnske08,Keyontae Johnson,Small Forward,Right,193,104,,2023.0,"October 29, 2023",1,True,2000-05-24,Virginia
lewisma05,Maxwell Lewis,Small Forward,Right,201,97,Pepperdine,2023.0,"October 24, 2023",2,False,2002-07-27,Nevada
peterdr01,Drew Peterson,Power Forward,Right,203,92,,,"December 23, 2023",3,True,1999-11-09,Illinois
slawsja01,Jalen Slawson,Small Forward,Right,201,97,Furman University,2023.0,"November 15, 2023",2,True,1999-10-22,South Carolina
brockiz01,Izaiah Brockington,Point Guard,Left,193,88,,,"March 5, 2024",1,False,1999-07-12,Maryland
liddeej01,E.J. Liddell,Power Forward,Right,198,108,Ohio State,2022.0,"October 28, 2023",3,True,2000-12-18,Illinois
spencpa01,Pat Spencer,Point Guard,Right,188,92,,,"February 25, 2024",3,True,1996-07-04,Maryland
flaglad01,Adam Flagler,Shooting Guard,Right,185,81,,,"February 23, 2024",2,True,1999-12-01,Georgia
nancepe01,Pete Nance,Power Forward and Center,Right,206,102,,,"January 20, 2024",3,True,2000-02-19,Ohio
petrufi01,Filip PetruÅ¡ev,Center,Right,211,102,Gonzaga,2021.0,"October 29, 2023",1,False,2000-04-15,Serbia
whiteda01,Dariq Whitehead,Small Forward,Right,198,99,Duke,2023.0,"November 25, 2023",3,True,2004-08-01,New Jersey
nowelma01,Markquis Nowell,Shooting Guard,Right,170,72,,,"November 15, 2023",1,False,1999-12-25,New York
wongis01,Isaiah Wong,Shooting Guard,Right,190,83,Miami (FL),2023.0,"December 9, 2023",2,False,2001-01-28,New Jersey
cazalma01,Malcolm Cazalon,Shooting Guard,Left,198,83,,,"November 5, 2023",1,False,2001-08-27,France
crutcja01,Jalen Crutcher,Point Guard,Right,185,79,Dayton,,"February 27, 2024",1,True,1999-07-18,Tennessee
funkan01,Andrew Funk,Shooting Guard,Right,196,90,,,"March 14, 2024",1,False,1999-09-21,Pennsylvania
gateska01,Kaiser Gates,Small Forward,Right,203,101,Xavier,,"October 30, 2023",1,False,1996-11-08,Georgia
skapidm01,Dmytro Skapintsev,Center,Right,216,117,Cal State Northridge,,"December 23, 2023",1,False,1998-05-12,Ukraine
castlst01,Stephon Castle,Point Guard and Shooting Guard,Right,198,97,UConn,2024.0,"October 24, 2024",2,True,2004-11-01,Georgia
risacza01,Zaccharie Risacher,Small Forward,Right,203,90,,2024.0,"October 23, 2024",2,True,2005-04-08,Spain
sarral01,Alex Sarr,Center and Power Forward,Right,213,92,,2024.0,"October 24, 2024",2,True,2005-04-26,France
wellsja01,Jaylen Wells,Shooting Guard and Small Forward,Right,201,93,,2024.0,"October 23, 2024",2,True,2003-08-26,California
carrica01,Bub Carrington,Point Guard,Right,193,86,Pitt,2024.0,"October 24, 2024",2,True,2005-07-21,Maryland
yabusgu01,Guerschon Yabusele,Center and Power Forward,Right,201,120,,2016.0,"October 20, 2017",4,True,1995-12-17,France
knechda01,Dalton Knecht,Small Forward,Right,198,97,,2024.0,"October 22, 2024",2,True,2001-04-19,North Dakota
filipky01,Kyle Filipowski,Center,Right,211,113,Duke,2024.0,"October 25, 2024",2,True,2003-11-07,New York
buzelma01,Matas Buzelis,Small Forward and Power Forward,Right,203,94,,2024.0,"October 23, 2024",2,True,2004-10-13,Illinois
missiyv01,Yves Missi,Center,Right,211,106,Baylor,2024.0,"October 23, 2024",2,True,2004-05-14,Belgium
colliis01,Isaiah Collier,Point Guard,Right,193,95,USC,2024.0,"November 7, 2024",2,True,2004-10-08,Georgia
edeyza01,Zach Edey,Center,Right,221,138,Purdue,2024.0,"October 23, 2024",2,True,2002-05-14,Ontario
wareke01,Kel'el Ware,Center,Right,213,104,,2024.0,"October 23, 2024",2,True,2004-04-20,Arkansas
georgky01,Kyshawn George,Shooting Guard and Small Forward,Right,203,90,Miami (FL),2024.0,"October 24, 2024",2,True,2003-12-12,Switzerland
dasiltr01,Tristan Da Silva,Small Forward,Right,203,98,Colorado,2024.0,"October 23, 2024",2,True,2001-05-15,Germany
sheadja01,Jamal Shead,Point Guard,Right,185,90,Houston,2024.0,"October 23, 2024",2,True,2002-06-24,Texas
hollaro01,Ron Holland,Small Forward,Right,203,93,,2024.0,"October 23, 2024",2,True,2005-07-07,Texas
dunnry01,Ryan Dunn,Small Forward,Right,201,97,Virginia,2024.0,"October 23, 2024",2,True,2003-01-07,New York
walteja01,Ja'Kobe Walter,Shooting Guard,Right,193,81,Baylor,2024.0,"November 1, 2024",2,True,2004-09-04,Texas
edwarju01,Justin Edwards,Small Forward,Left,201,92,Kentucky,,"November 24, 2024",2,True,2003-12-16,Pennsylvania
clingdo01,Donovan Clingan,Center,Right,218,127,UConn,2024.0,"October 23, 2024",2,True,2004-02-23,Connecticut
battlja01,Jamison Battle,Small Forward,Left,201,99,,,"October 23, 2024",2,True,2001-05-10,Minnesota
mogbojo01,Jonathan Mogbo,Power Forward,Right,206,102,,2024.0,"October 23, 2024",2,True,2001-10-29,Florida
salauti01,Tidjane SalaÃ¼n,Power Forward,Right,208,93,,2024.0,"October 26, 2024",2,True,2005-08-10,France
mccaija01,Jared McCain,Shooting Guard and Point Guard,Right,190,88,Duke,2024.0,"October 23, 2024",2,True,2004-02-20,California
postqu01,Quinten Post,Power Forward,Right,213,107,,2024.0,"December 27, 2024",2,True,2000-03-21,Netherlands
bonaad01,Adem Bona,Center and Power Forward,Right,208,106,UCLA,2024.0,"October 23, 2024",2,True,2003-03-28,Nigeria
matkoka01,Karlo MatkoviÄ,Power Forward,Right,208,104,,2022.0,"October 23, 2024",2,True,2001-03-30,Bosnia and Herzegovina
reevean01,Antonio Reeves,Shooting Guard,Right,196,92,,2024.0,"October 23, 2024",2,True,2000-11-20,Illinois
simpskj01,KJ Simpson,Point Guard,Right,188,85,Colorado,2024.0,"November 4, 2024",2,True,2002-08-08,California
ighodos01,Oso Ighodaro,Power Forward,Right,211,106,Marquette,2024.0,"October 23, 2024",2,True,2002-07-14,Arizona
larsspe01,Pelle Larsson,Shooting Guard,Right,196,97,,2024.0,"October 23, 2024",2,True,2001-02-23,Sweden
mitchaj01,Ajay Mitchell,Shooting Guard,Left,193,86,UC Santa Barbara,2024.0,"October 24, 2024",2,True,2002-06-25,Belgium
willico04,Cody Williams,Shooting Guard,Right,203,86,Colorado,2024.0,"October 23, 2024",2,True,2004-11-20,California
sheppre01,Reed Sheppard,Shooting Guard and Point Guard,Right,188,83,Kentucky,2024.0,"October 23, 2024",2,True,2004-06-24,Kentucky
johnsaj01,AJ Johnson,Shooting Guard,Right,196,72,,2024.0,"October 23, 2024",2,True,2004-12-01,California
dilliro01,Rob Dillingham,Point Guard,Right,188,79,Kentucky,2024.0,"November 2, 2024",2,True,2005-01-04,North Carolina
wallake01,Keaton Wallace,Point Guard,Left,190,83,Texas-San Antonio,,"October 27, 2024",2,True,1999-02-26,Texas
tysonja01,Jaylon Tyson,Shooting Guard,Right,198,97,,2024.0,"October 23, 2024",2,True,2002-12-02,Texas
clarkja02,Jaylen Clark,Shooting Guard,Right,196,92,UCLA,2023.0,"January 9, 2025",2,True,2001-10-13,California
brookke02,Keion Brooks Jr.,Small Forward,Right,201,95,,,"February 5, 2025",1,True,2000-08-07,Indiana
cartede02,Devin Carter,Point Guard,Right,188,88,,2024.0,"January 3, 2025",2,True,2002-03-18,Florida
shannte01,Terrence Shannon Jr.,Shooting Guard,Left,198,97,,2024.0,"November 2, 2024",2,True,2000-07-30,Illinois
jonesdi01,Dillon Jones,Small Forward,Right,196,106,Weber State,2024.0,"October 24, 2024",2,True,2001-10-29,South Carolina
jonesis01,Isaac Jones,Power Forward,Right,203,111,,,"October 28, 2024",2,True,2000-07-11,Washington
carlsbr01,Branden Carlson,Center,Right,213,99,Utah,,"November 25, 2024",2,True,1999-06-14,Utah
scheiba01,Baylor Scheierman,Shooting Guard,Left,198,92,,2024.0,"October 24, 2024",2,True,2000-09-26,Nebraska
baughda01,Damion Baugh,Shooting Guard,Right,193,87,,,"February 12, 2025",1,True,2000-08-03,Tennessee
timmedr01,Drew Timme,Power Forward,Right,206,106,Gonzaga,,"March 28, 2025",2,True,2000-09-09,Texas
spencca01,Cam Spencer,Shooting Guard,Right,190,92,,2024.0,"November 20, 2024",2,True,2000-04-06,Maryland
furphjo01,Johnny Furphy,Shooting Guard,Right,203,90,Kansas,2024.0,"October 25, 2024",2,True,2004-12-08,Australia
beekmre01,Reece Beekman,Point Guard,Right,190,86,Virginia,,"October 29, 2024",1,True,2001-10-08,Wisconsin
kolekty01,Tyler Kolek,Point Guard,Left,188,88,,2024.0,"October 22, 2024",2,True,2001-03-27,Rhode Island
martija02,Jaylen Martin,Small Forward,Right,198,97,,,"October 27, 2024",1,True,2004-01-28,Florida
reeseal01,Alex Reese,Power Forward,Right,206,111,Alabama,,"October 27, 2024",1,True,1999-05-21,Alabama
baglema02,Marcus Bagley,Small Forward,Right,203,97,Arizona State,,"March 24, 2025",1,True,2001-10-23,Arizona
smithty02,Tyler Smith,Power Forward,Left,206,101,,2024.0,"October 23, 2024",2,True,2004-11-02,Louisiana
jamesbr02,Bronny James,Shooting Guard,Right,188,95,USC,2024.0,"October 22, 2024",2,True,2004-10-06,Ohio
etienty01,Tyson Etienne,Point Guard,Right,183,90,Wichita State,,"March 28, 2025",2,True,1999-09-17,New Jersey
hukpoar01,Ariel Hukporti,Center,Left,213,111,,2024.0,"October 22, 2024",2,True,2002-04-12,Germany
freemen01,Enrique Freeman,Power Forward,Right,206,99,University of Akron,2024.0,"October 23, 2024",2,True,2000-07-29,Ohio
johnske10,Keshad Johnson,Small Forward,Right,198,102,,,"December 2, 2024",2,True,2001-06-23,California
plowdda01,Daeqwon Plowden,Shooting Guard,Right,193,97,Bowling Green,,"January 15, 2025",2,True,1998-08-29,Pennsylvania
simsja01,Jaylen Sims,Shooting Guard,Right,198,95,UNC Wilmington,,"April 4, 2025",1,False,1998-12-11,North Carolina
ducasal01,Alex Ducas,Shooting Guard,Right,201,99,Saint Mary's,,"October 24, 2024",1,False,2000-12-11,Australia
kawamyu01,Yuki Kawamura,Point Guard,Right,170,72,,,"October 25, 2024",2,True,2001-05-02,Japan
tomlina01,Nae'Qwan Tomlin,Power Forward,Right,203,95,,,"February 20, 2025",2,True,2000-12-10,New York
kelleky01,Kylor Kelley,Center,Right,213,97,Oregon State,,"January 27, 2025",1,True,1997-08-26,Oregon
hallpj01,PJ Hall,Center,Right,203,111,Clemson,,"November 17, 2024",2,True,2002-02-21,South Carolina
alexatr01,Trey Alexander,Shooting Guard,Right,196,83,Creighton,,"October 24, 2024",2,True,2003-05-02,Oklahoma
harklej01,Elijah Harkless,Shooting Guard,Right,190,88,,,"January 11, 2025",2,True,2000-02-03,California
dadiepa01,PacÃ´me Dadiet,Shooting Guard,Right,206,95,,2024.0,"October 22, 2024",2,True,2005-07-27,France
dennira01,RayJ Dennis,Point Guard,Right,185,81,,,"January 10, 2025",2,True,2001-03-30,Illinois
jonessp01,Spencer Jones,Small Forward,Right,201,102,Stanford,,"November 2, 2024",2,True,2001-06-14,Kansas
nfalyda01,N'Faly Dante,Center,Right,211,104,Oregon,,"March 3, 2025",2,True,2001-10-19,Mali
gortmja01,Jazian Gortman,Point Guard,Right,188,83,,,"October 26, 2024",1,True,2003-04-14,South Carolina
roweja01,Jackson Rowe,Power Forward,Right,198,95,Cal State Fullerton,,"February 5, 2025",1,True,1997-01-04,Ontario
chrisca02,Cam Christie,Shooting Guard,Right,196,86,Minnesota,2024.0,"December 4, 2024",2,True,2005-07-24,Illinois
klintbo01,Bobi Klintman,Small Forward,Right,206,102,Wake Forest,2024.0,"January 8, 2025",2,True,2003-03-06,Sweden
mcveija01,Jack McVeigh,Power Forward,Right,203,97,Nebraska,,"November 6, 2024",1,False,1996-06-27,Australia
smithto05,Tolu Smith,Power Forward,Right,211,115,,,"April 13, 2025",2,True,2000-07-26,Mississippi
armeltr01,Armel TraorÃ©,Small Forward,Right,206,111,,,"November 16, 2024",1,False,2003-01-23,France
crawfis01,Isaiah Crawford,Small Forward,Right,198,99,Louisiana Tech,,"December 8, 2024",2,True,2001-11-01,Texas
travelu01,Luke Travers,Shooting Guard,Right,198,93,,2022.0,"November 1, 2024",2,True,2001-09-03,Australia
flowetr01,Trentyn Flowers,Small Forward,Right,206,83,,,"December 4, 2024",2,True,2005-03-08,Maryland
youngja05,Jahmir Young,Point Guard,Left,183,83,,,"March 4, 2025",2,True,2000-10-07,Maryland
milleem01,Emanuel Miller,Power Forward,Right,196,97,,,"March 4, 2025",2,True,2000-06-19,Ontario
bridgja01,Jalen Bridges,Small Forward,Right,201,102,,,"November 13, 2024",1,True,2001-05-14,West Virginia
robbili01,Liam Robbins,Center,Right,213,113,,,"October 31, 2024",1,True,1999-07-12,Iowa
watsoan02,Anton Watson,Small Forward,Right,203,102,Gonzaga,2024.0,"March 10, 2025",1,True,2000-10-06,Idaho
wheelph02,Phillip Wheeler,Power Forward,Right,203,83,,,"March 26, 2025",1,True,2002-04-23,New Jersey
jenkida01,Daniss Jenkins,Point Guard,Right,193,74,,,"October 25, 2024",2,True,2001-08-17,Texas
norrimi01,Miles Norris,Power Forward,Right,201,99,,,"March 6, 2025",1,False,2000-04-15,California
mcculke01,Kevin McCullar Jr.,Small Forward,Right,198,95,,2024.0,"March 25, 2025",2,True,2001-03-15,Texas
chomcul01,Ulrich Chomche,Power Forward,Right,211,106,,2024.0,"October 23, 2024",1,True,2005-12-30,Cameroon
ingraha01,Harrison Ingram,Small Forward,Right,196,104,,2024.0,"November 6, 2024",2,True,2002-11-27,Texas
cuiyo01,Cui Yongxi,Shooting Guard,Right,196,86,,,"October 27, 2024",1,False,2003-05-28,China
newtotr01,Tristen Newton,Shooting Guard,Right,196,86,,2024.0,"November 18, 2024",2,True,2001-04-26,Florida
olivaqu01,Quincy Olivari,Point Guard,Right,188,91,,,"December 8, 2024",1,True,2001-05-27,Georgia
colliyu01,Yuri Collins,Point Guard,Right,183,86,Saint Louis,,"February 23, 2025",1,True,2001-03-07,Missouri
leonsma01,Malevy Leons,Small Forward,Right,206,95,,,"November 1, 2024",2,True,1999-09-23,Netherlands
edwarje01,Jesse Edwards,Center,Right,213,107,,,"March 2, 2025",1,False,2000-03-18,Netherlands
minixri01,Riley Minix,Small Forward,Right,201,104,,,"November 6, 2024",2,True,2000-09-22,Florida
pullizy01,Zyon Pullin,Shooting Guard,Right,193,93,,,"February 3, 2025",2,True,2001-03-03,California
steveis01,Isaiah Stevens,Point Guard,Right,180,83,Colorado State,,"March 29, 2025",2,True,2000-11-01,Texas
knuepko01,Kon Knueppel,Small Forward,Right,198,97,Duke,2025.0,"October 22, 2025",1,True,2005-08-03,Wisconsin
flaggco01,Cooper Flagg,Small Forward,Right,206,92,Duke,2025.0,"October 22, 2025",1,True,2006-12-21,Maine
edgecvj01,VJ Edgecombe,Shooting Guard,Right,193,81,Baylor,2025.0,"October 22, 2025",1,True,2005-07-30,Bahamas
fearsje01,Jeremiah Fears,Point Guard,Right,190,86,Oklahoma,2025.0,"October 22, 2025",1,True,2006-10-14,Illinois
baileac01,Ace Bailey,Small Forward,Right,206,90,Rutgers University,2025.0,"October 22, 2025",1,True,2006-08-13,Tennessee
queende01,Derik Queen,Center,Right,206,113,Maryland,2025.0,"October 22, 2025",1,True,2004-12-27,Maryland
raynama01,Maxime Raynaud,Center and Power Forward,Right,216,113,Stanford,2025.0,"October 22, 2025",1,True,2003-04-07,France
cowarce01,Cedric Coward,Shooting Guard,Right,196,93,,2025.0,"October 22, 2025",1,True,2003-09-11,California
harpedy01,Dylan Harper,Shooting Guard,Left,196,97,Rutgers University,2025.0,"October 22, 2025",1,True,2006-03-02,New Jersey
rileywi01,Will Riley,Small Forward,Right,206,81,Illinois,2025.0,"October 22, 2025",1,True,2006-02-10,Ontario
johnstr03,Tre Johnson,Shooting Guard,Right,196,86,Texas,2025.0,"October 22, 2025",1,True,2006-03-07,Texas
cliffni01,Nique Clifford,Shooting Guard,Right,196,79,,2025.0,"October 22, 2025",1,True,2002-02-09,Colorado
claytwa01,Walter Clayton,Point Guard,Right,193,88,,2025.0,"October 22, 2025",1,True,2003-03-06,Florida
demineg01,Egor DÑmin,Point Guard,Right,203,90,BYU,2025.0,"October 22, 2025",1,True,2006-03-03,Russia
kalkbry01,Ryan Kalkbrenner,Center,Right,216,116,Creighton,2025.0,"October 22, 2025",1,True,2002-01-17,Missouri
loveca01,Caleb Love,Shooting Guard,Right,190,96,,,"October 27, 2025",1,True,2001-09-27,Missouri
wolfda01,Danny Wolf,Power Forward,Right,211,113,,2025.0,"November 3, 2025",1,True,2004-05-05,Illinois
traorno01,Nolan TraorÃ©,Point Guard,Right,190,83,,2025.0,"October 22, 2025",1,True,2006-05-28,France
sandeko01,Kobe Sanders,Shooting Guard,Right,203,93,,2025.0,"October 22, 2025",1,True,2002-05-30,California
murraco01,Collin Murray-Boyles,Power Forward,Left,201,111,South Carolina,2025.0,"October 26, 2025",1,True,2005-06-10,South Carolina
jamessi01,Sion James,Shooting Guard,Right,196,99,,2025.0,"October 22, 2025",1,True,2002-12-04,Georgia
richawi02,Will Richard,Shooting Guard,Right,190,93,,2025.0,"October 21, 2025",1,True,2002-12-24,Georgia
poweldr01,Drake Powell,Shooting Guard,Right,196,88,UNC,2025.0,"October 22, 2025",1,True,2005-09-08,North Carolina
nembhry01,Ryan Nembhard,Point Guard,Right,180,81,,,"October 22, 2025",1,True,2003-03-10,Ontario
smallja01,Javon Small,Point Guard,Right,185,86,,2025.0,"October 22, 2025",1,True,2002-12-19,Indiana
watkija01,Jamir Watkins,Shooting Guard,Right,198,95,,2025.0,"October 28, 2025",1,True,2001-07-06,New Jersey
sarafbe01,Ben Saraf,Shooting Guard,Left,198,90,,2025.0,"October 22, 2025",1,True,2006-04-14,South Africa
jakucka01,Kasparas JakuÄionis,Shooting Guard and Point Guard,Right,196,90,Illinois,2025.0,"December 1, 2025",1,True,2006-05-29,Lithuania
bryanca01,Carter Bryant,Power Forward,Right,198,99,Arizona,2025.0,"October 22, 2025",1,True,2005-11-26,California
gonzahu01,Hugo GonzÃ¡lez,Small Forward and Shooting Guard,Right,198,90,,2025.0,"October 24, 2025",1,True,2006-02-05,Spain
proctty01,Tyrese Proctor,Point Guard,Right,193,83,Duke,2025.0,"October 22, 2025",1,True,2004-04-01,Australia
peavymi01,Micah Peavy,Shooting Guard,Right,201,97,,2025.0,"October 27, 2025",1,True,2001-07-16,Texas
diawamo01,Mohamed Diawara,Small Forward,Right,206,102,,2025.0,"October 28, 2025",1,True,2005-04-29,France
richaja02,Jase Richardson,Shooting Guard,Left,185,81,Michigan State,2025.0,"October 25, 2025",1,True,2005-10-16,California
cardwdy01,Dylan Cardwell,Center,Right,208,115,Auburn,,"October 22, 2025",1,True,2001-12-16,Georgia
flemira01,Rasheer Fleming,Power Forward,Right,206,108,Saint Joseph's,2025.0,"October 24, 2025",1,True,2004-07-10,New Jersey
newelas01,Asa Newell,Power Forward,Left,208,99,Georgia,2025.0,"October 24, 2025",1,True,2005-10-05,Georgia
pendano01,Noah Penda,Small Forward,Right,201,97,,2025.0,"October 27, 2025",1,True,2005-01-07,France
thompet01,Ethan Thompson,Shooting Guard,Right,193,88,Oregon State,,"December 1, 2025",1,True,1999-05-04,California
mashaja01,Jahmai Mashack,Shooting Guard,Right,193,92,Tennessee,2025.0,"November 20, 2025",1,True,2002-11-10,California
konanya01,Yanic Konan NiederhÃ¤user,Center,Right,211,109,,2025.0,"October 22, 2025",1,True,2003-03-14,Switzerland
peterta01,Taelon Peter,Shooting Guard,Right,190,83,,2025.0,"October 23, 2025",1,True,2002-02-27,Arkansas
cissemo01,Moussa Cisse,Center,Right,211,99,,,"October 22, 2025",1,True,2002-09-10,Guinea
hinsobl01,Blake Hinson,Small Forward,Right,203,108,,,"February 12, 2026",1,True,1999-12-26,Florida
gardnmy01,Myron Gardner,Small Forward,Right,196,99,,,"October 28, 2025",1,True,2001-05-21,Michigan
joneska03,Kam Jones,Shooting Guard,Left,193,90,Marquette,2025.0,"December 22, 2025",1,True,2002-02-25,Colorado
ryanco01,Cormac Ryan,Shooting Guard,Right,196,88,,,"March 19, 2026",1,True,1998-10-26,New York
berinjo01,Joan Beringer,Power Forward and Center,Right,211,104,,2025.0,"October 24, 2025",1,True,2006-11-11,France
reeseju01,Julian Reese,Power Forward,Left,206,104,Maryland,,"March 2, 2026",1,True,2003-06-30,Maryland
cryerlj01,LJ Cryer,Point Guard,Right,185,91,,,"January 19, 2026",1,True,2001-10-09,Louisiana
johnsch06,Chaney Johnson,Small Forward,Right,201,99,Auburn,,"March 9, 2026",1,True,2002-06-20,Alabama
maluakh01,Khaman Maluach,Center,Right,216,113,Duke,2025.0,"October 24, 2025",1,True,2006-09-14,South Sudan
mcneeli01,Liam McNeeley,Small Forward,Right,201,95,UConn,2025.0,"October 26, 2025",1,True,2005-10-10,Texas
